<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20190730;024500;5.6139000;5.6176000;5.6137000;5.6139000;175
20190730;024600;5.6162000;5.6176000;5.6136000;5.6156000;160
20190730;024700;5.6157000;5.6176000;5.6136000;5.6162000;126
20190730;024800;5.6162000;5.6177000;5.6137000;5.6162000;136
20190730;024900;5.6162000;5.6176000;5.6136000;5.6161000;352
20190730;025000;5.6161000;5.6175000;5.6133000;5.6155000;152
20190730;025100;5.6166000;5.6175000;5.6133000;5.6173000;98
20190730;025200;5.6152000;5.6173000;5.6133000;5.6152000;58
20190730;025300;5.6152000;5.6173000;5.6133000;5.6152000;47
20190730;025400;5.6141700;5.6175000;5.6133000;5.6157000;90
20190730;025500;5.6157000;5.6173000;5.6132000;5.6152000;85
20190730;025600;5.6157000;5.6173000;5.6132000;5.6155000;87
20190730;025700;5.6155000;5.6173000;5.6131000;5.6151000;65
20190730;025800;5.6156000;5.6173000;5.6132000;5.6150000;323
20190730;025900;5.6162000;5.6173000;5.6131000;5.6150000;453
20190730;030000;5.6150000;5.6173000;5.6130000;5.6173000;728
20190730;030100;5.6150000;5.6175000;5.6109000;5.6131000;315
20190730;030200;5.6128000;5.6151000;5.6109000;5.6130000;110
20190730;030300;5.6125000;5.6151000;5.6110000;5.6150000;88
20190730;030400;5.6126000;5.6151000;5.6112000;5.6113000;94
20190730;030500;5.6138000;5.6150000;5.6111000;5.6126000;86
20190730;030600;5.6126000;5.6148000;5.6104000;5.6141000;191
20190730;030700;5.6125000;5.6146000;5.6107000;5.6121000;116
20190730;030800;5.6121000;5.6145000;5.6104000;5.6140000;83
20190730;030900;5.6121000;5.6146000;5.6107000;5.6107000;65
20190730;031000;5.6108000;5.6145000;5.6107000;5.6120000;84
20190730;031100;5.6120000;5.6146000;5.6101000;5.6114000;131
20190730;031200;5.6114000;5.6139000;5.6100000;5.6112000;145
20190730;031300;5.6123000;5.6142500;5.6099000;5.6113000;105
20190730;031400;5.6113000;5.6142500;5.6099000;5.6121000;94
20190730;031500;5.6121000;5.6142000;5.6095000;5.6108000;132
20190730;031600;5.6110000;5.6143000;5.6087000;5.6105000;192
20190730;031700;5.6118000;5.6142000;5.6090000;5.6100000;141
20190730;031800;5.6105000;5.6143000;5.6091000;5.6107000;138
20190730;031900;5.6108000;5.6144000;5.6093000;5.6139000;145
20190730;032000;5.6125000;5.6145000;5.6097000;5.6138000;64
20190730;032100;5.6112000;5.6145000;5.6067000;5.6083000;273
20190730;032200;5.6083000;5.6113500;5.6068000;5.6077000;106
20190730;032300;5.6082000;5.6113000;5.6067000;5.6110000;109
20190730;032400;5.6113000;5.6113000;5.6067000;5.6099000;143
20190730;032500;5.6109000;5.6113000;5.6063000;5.6092000;154
20190730;032600;5.6106000;5.6110000;5.6062000;5.6079000;145
20190730;032700;5.6080000;5.6117000;5.6060000;5.6084000;159
20190730;032800;5.6104000;5.6108000;5.6060000;5.6076000;75
20190730;032900;5.6075000;5.6110000;5.6059000;5.6070000;150
20190730;033000;5.6074000;5.6109000;5.6059000;5.6074000;117
20190730;033100;5.6074000;5.6108000;5.6058000;5.6103000;60
20190730;033200;5.6074000;5.6109000;5.6060000;5.6103000;81
20190730;033300;5.6075000;5.6107000;5.6058000;5.6101000;95
20190730;033400;5.6072000;5.6104000;5.6058000;5.6098000;76
20190730;033500;5.6102000;5.6105000;5.6057000;5.6072000;46
20190730;033600;5.6071000;5.6105000;5.6054000;5.6078000;107
20190730;033700;5.6070000;5.6104000;5.6056000;5.6091000;140
20190730;033800;5.6077000;5.6110000;5.6061000;5.6074000;150
20190730;033900;5.6061000;5.6112000;5.6061000;5.6092000;86
20190730;034000;5.6075000;5.6111000;5.6061000;5.6107000;97
20190730;034100;5.6075000;5.6115000;5.6061000;5.6107000;117
20190730;034200;5.6075000;5.6109000;5.6061000;5.6107000;62
20190730;034300;5.6086500;5.6110000;5.6060000;5.6109000;134
20190730;034400;5.6074000;5.6114000;5.6061000;5.6108000;137
20190730;034500;5.6096000;5.6106000;5.6068000;5.6074000;116
20190730;034600;5.6104000;5.6106000;5.6063000;5.6077000;105
20190730;034700;5.6077000;5.6108000;5.6062000;5.6077000;90
20190730;034800;5.6077000;5.6112000;5.6061000;5.6076000;84
20190730;034900;5.6103000;5.6130700;5.6062000;5.6067000;234
20190730;035000;5.6081000;5.6118000;5.6067000;5.6090000;342
20190730;035100;5.6085000;5.6114000;5.6070000;5.6110000;136
20190730;035200;5.6092000;5.6111500;5.6067000;5.6072000;161
20190730;035300;5.6087000;5.6114000;5.6066000;5.6081000;131
20190730;035400;5.6086000;5.6115000;5.6066000;5.6082000;169
20190730;035500;5.6069000;5.6115000;5.6069000;5.6085000;101
20190730;035600;5.6085000;5.6120000;5.6068000;5.6095000;138
20190730;035700;5.6086000;5.6119000;5.6067000;5.6111000;104
20190730;035800;5.6085000;5.6119500;5.6068000;5.6079000;61
20190730;035900;5.6110000;5.6120500;5.6066000;5.6067000;111
20190730;040000;5.6111000;5.6120000;5.6067000;5.6112000;74
20190730;040100;5.6084000;5.6119000;5.6065000;5.6080000;143
20190730;040200;5.6072000;5.6117000;5.6064000;5.6080000;170
20190730;040300;5.6082000;5.6117000;5.6065000;5.6082000;95
20190730;040400;5.6082000;5.6118000;5.6062000;5.6078000;144
20190730;040500;5.6062000;5.6115000;5.6061000;5.6107000;119
20190730;040600;5.6079000;5.6114000;5.6059000;5.6083000;127
20190730;040700;5.6105000;5.6115000;5.6059000;5.6106000;97
20190730;040800;5.6075000;5.6116500;5.6060000;5.6072000;106
20190730;040900;5.6072000;5.6117500;5.6061000;5.6078000;118
20190730;041000;5.6106000;5.6120000;5.6063000;5.6079000;125
20190730;041100;5.6064000;5.6118000;5.6064000;5.6079000;125
20190730;041200;5.6088300;5.6125000;5.6063000;5.6091000;242
20190730;041300;5.6093000;5.6140000;5.6077000;5.6096000;354
20190730;041400;5.6110000;5.6138000;5.6090000;5.6101000;173
20190730;041500;5.6100000;5.6135000;5.6066000;5.6067000;329
20190730;041600;5.6080000;5.6109000;5.6066000;5.6099000;289
20190730;041700;5.6083000;5.6115000;5.6070000;5.6094000;193
20190730;041800;5.6111000;5.6113000;5.6069000;5.6075000;145
20190730;041900;5.6082000;5.6111000;5.6069000;5.6097000;224
20190730;042000;5.6099000;5.6116000;5.6072000;5.6073000;209
20190730;042100;5.6085000;5.6116000;5.6073000;5.6113000;113
20190730;042200;5.6096000;5.6115000;5.6068000;5.6115000;257
20190730;042300;5.6097000;5.6118000;5.6072000;5.6112000;107
20190730;042400;5.6098500;5.6116000;5.6075000;5.6111000;134
20190730;042500;5.6096500;5.6116000;5.6069000;5.6076000;898
20190730;042600;5.6094900;5.6120000;5.6071000;5.6097000;1251
20190730;042700;5.6091500;5.6126000;5.6075000;5.6091000;1003
20190730;042800;5.6110000;5.6120000;5.6073000;5.6092300;1026
20190730;042900;5.6113000;5.6115000;5.6070000;5.6085000;531
20190730;043000;5.6073000;5.6108000;5.6066000;5.6090000;811
20190730;043100;5.6082000;5.6112000;5.6067000;5.6080000;364
20190730;043200;5.6086000;5.6113000;5.6069000;5.6104000;298
20190730;043300;5.6104000;5.6114000;5.6071000;5.6073000;888
20190730;043400;5.6073000;5.6113000;5.6072000;5.6092000;1113
20190730;043500;5.6100000;5.6119000;5.6073000;5.6119000;596
20190730;043600;5.6095000;5.6121000;5.6078000;5.6082000;533
20190730;043700;5.6101400;5.6120000;5.6072000;5.6100000;684
20190730;043800;5.6109000;5.6116500;5.6072000;5.6113500;626
20190730;043900;5.6110000;5.6119000;5.6073000;5.6102000;374
20190730;044000;5.6119000;5.6119000;5.6074000;5.6091000;444
20190730;044100;5.6090000;5.6120500;5.6072000;5.6106000;649
20190730;044200;5.6078000;5.6117000;5.6072000;5.6086000;875
20190730;044300;5.6097000;5.6113000;5.6070000;5.6072000;970
20190730;044400;5.6072000;5.6117000;5.6071000;5.6090000;387
20190730;044500;5.6090000;5.6122000;5.6077000;5.6096200;371
20190730;044600;5.6100000;5.6122000;5.6071000;5.6078000;653
20190730;044700;5.6090000;5.6123500;5.6073000;5.6077000;918
20190730;044800;5.6087000;5.6124500;5.6075000;5.6078000;604
20190730;044900;5.6126000;5.6132000;5.6077000;5.6100000;492
20190730;045000;5.6088000;5.6138000;5.6088000;5.6112100;1111
20190730;045100;5.6105000;5.6146500;5.6093000;5.6127000;739
20190730;045200;5.6116000;5.6146500;5.6103000;5.6135000;905
20190730;045300;5.6117000;5.6146500;5.6072000;5.6120000;569
20190730;045400;5.6085000;5.6122500;5.6072000;5.6089200;724
20190730;045500;5.6092000;5.6127000;5.6074000;5.6097600;941
20190730;045600;5.6092000;5.6127000;5.6079000;5.6107000;651
20190730;045700;5.6095000;5.6128000;5.6077000;5.6105000;804
20190730;045800;5.6092000;5.6128000;5.6080000;5.6092000;676
20190730;045900;5.6092000;5.6128000;5.6080000;5.6100000;474
20190730;050000;5.6095000;5.6126500;5.6076000;5.6087000;634
20190730;050100;5.6124500;5.6134500;5.6078000;5.6094000;468
20190730;050200;5.6084000;5.6135000;5.6081000;5.6097000;257
20190730;050300;5.6107000;5.6133000;5.6082000;5.6094000;237
20190730;050400;5.6094000;5.6132000;5.6078000;5.6116000;606
20190730;050500;5.6090000;5.6126000;5.6069000;5.6091000;859
20190730;050600;5.6077000;5.6119000;5.6069000;5.6075000;677
20190730;050700;5.6110000;5.6118500;5.6070000;5.6093400;544
20190730;050800;5.6093400;5.6118500;5.6072000;5.6085000;407
20190730;050900;5.6107000;5.6116500;5.6067000;5.6081000;957
20190730;051000;5.6079000;5.6117500;5.6067000;5.6082000;946
20190730;051100;5.6080000;5.6110000;5.6068000;5.6072000;637
20190730;051200;5.6083000;5.6112000;5.6069000;5.6089000;757
20190730;051300;5.6090000;5.6111000;5.6069000;5.6079000;647
20190730;051400;5.6081000;5.6112000;5.6068000;5.6072000;304
20190730;051500;5.6081000;5.6112000;5.6069000;5.6111000;467
20190730;051600;5.6082000;5.6112000;5.6070000;5.6072000;625
20190730;051700;5.6086000;5.6112000;5.6068000;5.6100000;699
20190730;051800;5.6084300;5.6112000;5.6068000;5.6092000;560
20190730;051900;5.6085000;5.6112000;5.6069000;5.6083000;585
20190730;052000;5.6069000;5.6109000;5.6068000;5.6072000;475
20190730;052100;5.6072000;5.6112000;5.6069000;5.6088600;373
20190730;052200;5.6081000;5.6111000;5.6070000;5.6073000;287
20190730;052300;5.6085000;5.6112000;5.6068000;5.6079000;660
20190730;052400;5.6080000;5.6107000;5.6065000;5.6082500;1240
20190730;052500;5.6079000;5.6108000;5.6065000;5.6107000;904
20190730;052600;5.6082000;5.6108000;5.6065000;5.6082700;1403
20190730;052700;5.6082800;5.6105000;5.6064000;5.6065000;873
20190730;052800;5.6065000;5.6108000;5.6065000;5.6077000;829
20190730;052900;5.6076000;5.6106000;5.6064000;5.6077000;1008
20190730;053000;5.6077000;5.6104000;5.6064000;5.6084600;451
20190730;053100;5.6078000;5.6107000;5.6064000;5.6066000;645
20190730;053200;5.6082700;5.6106000;5.6064000;5.6078000;621
20190730;053300;5.6078000;5.6106000;5.6064000;5.6085000;527
20190730;053400;5.6097000;5.6106000;5.6064000;5.6084100;650
20190730;053500;5.6089000;5.6105000;5.6063000;5.6097000;737
20190730;053600;5.6065000;5.6104000;5.6063000;5.6077000;333
20190730;053700;5.6078000;5.6105000;5.6064000;5.6090000;331
20190730;053800;5.6065000;5.6105000;5.6065000;5.6084000;456
20190730;053900;5.6077000;5.6105000;5.6064000;5.6094000;641
20190730;054000;5.6087000;5.6106000;5.6064000;5.6066000;420
20190730;054100;5.6066000;5.6107000;5.6065000;5.6078000;493
20190730;054200;5.6077000;5.6106000;5.6064000;5.6078000;602
20190730;054300;5.6077000;5.6107000;5.6065000;5.6084000;547
20190730;054400;5.6077000;5.6107000;5.6065000;5.6067000;815
20190730;054500;5.6078000;5.6108000;5.6066000;5.6078000;1228
20190730;054600;5.6086000;5.6108000;5.6063000;5.6077000;877
20190730;054700;5.6083700;5.6105000;5.6064000;5.6066000;526
20190730;054800;5.6085300;5.6108000;5.6063000;5.6095000;1166
20190730;054900;5.6095000;5.6108000;5.6063000;5.6089000;1133
20190730;055000;5.6094000;5.6108000;5.6064000;5.6083800;886
20190730;055100;5.6096000;5.6107000;5.6064000;5.6086000;735
20190730;055200;5.6079000;5.6106000;5.6063000;5.6066000;570
20190730;055300;5.6066000;5.6106000;5.6062000;5.6079000;1184
20190730;055400;5.6077000;5.6107000;5.6062000;5.6097000;935
20190730;055500;5.6084000;5.6106000;5.6066000;5.6087000;717
20190730;055600;5.6095000;5.6107000;5.6064000;5.6079000;1030
20190730;055700;5.6085200;5.6107000;5.6065000;5.6080000;1286
20190730;055800;5.6081000;5.6111000;5.6065000;5.6069000;478
20190730;055900;5.6089000;5.6110500;5.6066000;5.6100000;762
20190730;060000;5.6083000;5.6109500;5.6064000;5.6083900;485
20190730;060100;5.6087000;5.6112500;5.6064000;5.6081000;412
20190730;060200;5.6081000;5.6113500;5.6069000;5.6077000;324
20190730;060300;5.6069000;5.6113500;5.6067000;5.6082000;372
20190730;060400;5.6082000;5.6113500;5.6066000;5.6075000;241
20190730;060500;5.6080000;5.6112000;5.6066000;5.6100000;609
20190730;060600;5.6100000;5.6111000;5.6066000;5.6093000;432
20190730;060700;5.6068000;5.6109500;5.6064000;5.6086500;516
20190730;060800;5.6081000;5.6108500;5.6066000;5.6108000;410
20190730;060900;5.6081000;5.6108000;5.6065000;5.6081800;337
20190730;061000;5.6066000;5.6108000;5.6064000;5.6067000;725
20190730;061100;5.6067000;5.6107000;5.6064000;5.6082000;480
20190730;061200;5.6088000;5.6107000;5.6064000;5.6081000;210
20190730;061300;5.6086000;5.6110000;5.6066000;5.6078000;1022
20190730;061400;5.6078000;5.6107000;5.6065000;5.6078000;650
20190730;061500;5.6087000;5.6108000;5.6064000;5.6087600;600
20190730;061600;5.6068000;5.6107000;5.6066000;5.6087000;196
20190730;061700;5.6068000;5.6108000;5.6066000;5.6068000;346
20190730;061800;5.6081000;5.6107000;5.6066000;5.6105000;296
20190730;061900;5.6068000;5.6107000;5.6065000;5.6081000;450
20190730;062000;5.6081000;5.6106000;5.6065000;5.6066000;305
20190730;062100;5.6079000;5.6106000;5.6064000;5.6092000;363
20190730;062200;5.6075000;5.6105000;5.6064000;5.6100000;348
20190730;062300;5.6085500;5.6106000;5.6064000;5.6086000;368
20190730;062400;5.6080000;5.6106000;5.6064000;5.6086000;304
20190730;062500;5.6080000;5.6104000;5.6064000;5.6079000;356
20190730;062600;5.6083500;5.6106000;5.6065000;5.6090000;521
20190730;062700;5.6080000;5.6100000;5.6066000;5.6076000;216
20190730;062800;5.6091000;5.6109000;5.6065000;5.6095000;508
20190730;062900;5.6079000;5.6106000;5.6064000;5.6098000;462
20190730;063000;5.6081000;5.6108000;5.6064000;5.6104000;285
20190730;063100;5.6079000;5.6105000;5.6061000;5.6063000;251
20190730;063200;5.6078000;5.6103000;5.6060000;5.6076000;168
20190730;063300;5.6081000;5.6102000;5.6060000;5.6076000;106
20190730;063400;5.6082000;5.6102000;5.6060000;5.6077000;116
20190730;063500;5.6077000;5.6102000;5.6061000;5.6088000;80
20190730;063600;5.6096500;5.6102000;5.6060000;5.6096000;84
20190730;063700;5.6093500;5.6102000;5.6060000;5.6077000;125
20190730;063800;5.6077000;5.6099500;5.6060000;5.6077000;67
20190730;063900;5.6077000;5.6101000;5.6061000;5.6083500;194
20190730;064000;5.6101000;5.6102000;5.6062000;5.6094000;213
20190730;064100;5.6084000;5.6102000;5.6052000;5.6074400;420
20190730;064200;5.6070000;5.6096500;5.6053000;5.6073000;216
20190730;064300;5.6058000;5.6096500;5.6051000;5.6085000;301
20190730;064400;5.6089000;5.6092500;5.6051000;5.6062000;121
20190730;064500;5.6073000;5.6093000;5.6052000;5.6073000;68
20190730;064600;5.6073000;5.6096000;5.6050000;5.6074000;114
20190730;064700;5.6077000;5.6096000;5.6053000;5.6078000;188
20190730;064800;5.6078000;5.6096500;5.6052000;5.6077000;229
20190730;064900;5.6073700;5.6095500;5.6050000;5.6070000;334
20190730;065000;5.6070000;5.6094000;5.6048000;5.6075000;285
20190730;065100;5.6058000;5.6093500;5.6053000;5.6074000;163
20190730;065200;5.6055000;5.6093500;5.6052000;5.6086000;191
20190730;065300;5.6061000;5.6095000;5.6048000;5.6077000;534
20190730;065400;5.6057000;5.6099500;5.6050000;5.6077000;405
20190730;065500;5.6062000;5.6103500;5.6057000;5.6071000;301
20190730;065600;5.6085000;5.6102500;5.6054000;5.6096000;384
20190730;065700;5.6080000;5.6101500;5.6054000;5.6071000;592
20190730;065800;5.6075000;5.6099000;5.6052000;5.6085000;389
20190730;065900;5.6076000;5.6094000;5.6053000;5.6058000;347
20190730;070000;5.6058000;5.6093000;5.6051000;5.6058000;383
20190730;070100;5.6075000;5.6092000;5.6051000;5.6077000;232
20190730;070200;5.6077000;5.6092000;5.6052000;5.6077000;160
20190730;070300;5.6077000;5.6092000;5.6053000;5.6078000;107
20190730;070400;5.6078000;5.6091000;5.6053000;5.6078000;216
20190730;070500;5.6078000;5.6096000;5.6053000;5.6078000;164
20190730;070600;5.6078000;5.6094000;5.6053000;5.6069000;154
20190730;070700;5.6077400;5.6093000;5.6054000;5.6079000;93
20190730;070800;5.6080000;5.6095000;5.6055000;5.6078000;70
20190730;070900;5.6080000;5.6095000;5.6053000;5.6085000;132
20190730;071000;5.6066000;5.6096500;5.6054000;5.6077000;130
20190730;071100;5.6057000;5.6096500;5.6053000;5.6077000;86
20190730;071200;5.6077000;5.6096500;5.6053000;5.6079000;197
20190730;071300;5.6075000;5.6113500;5.6053000;5.6099000;573
20190730;071400;5.6081000;5.6119500;5.6069000;5.6073000;936
20190730;071500;5.6079000;5.6108000;5.6067000;5.6082000;373
20190730;071600;5.6079000;5.6108500;5.6066000;5.6082000;199
20190730;071700;5.6089000;5.6109500;5.6068000;5.6085000;159
20190730;071800;5.6085000;5.6108000;5.6069000;5.6087000;321
20190730;071900;5.6083000;5.6109000;5.6070000;5.6088900;581
20190730;072000;5.6108000;5.6110000;5.6071000;5.6089000;295
20190730;072100;5.6087000;5.6110000;5.6070000;5.6088700;309
20190730;072200;5.6088300;5.6110000;5.6070000;5.6088000;202
20190730;072300;5.6107000;5.6107000;5.6069000;5.6085000;439
20190730;072400;5.6086000;5.6107000;5.6068000;5.6094000;302
20190730;072500;5.6074000;5.6179000;5.6035000;5.6072000;1334
20190730;072600;5.6115000;5.6117000;5.6061000;5.6078400;712
20190730;072700;5.6088000;5.6104500;5.6059000;5.6077000;1326
20190730;072800;5.6075000;5.6100000;5.6060000;5.6098000;257
20190730;072900;5.6075000;5.6098000;5.6058000;5.6081000;333
20190730;073000;5.6069000;5.6098000;5.6056000;5.6076000;290
20190730;073100;5.6090000;5.6098000;5.6056000;5.6097000;205
20190730;073200;5.6089000;5.6097000;5.6056000;5.6061000;296
20190730;073300;5.6074000;5.6097000;5.6057000;5.6060000;297
20190730;073400;5.6064000;5.6098000;5.6057000;5.6085000;305
20190730;073500;5.6076300;5.6098000;5.6060000;5.6098000;221
20190730;073600;5.6076000;5.6099000;5.6063000;5.6081000;215
20190730;073700;5.6081000;5.6096000;5.6059000;5.6070000;284
20190730;073800;5.6087000;5.6093000;5.6059000;5.6067000;285
20190730;073900;5.6061000;5.6099500;5.6056000;5.6074000;294
20190730;074000;5.6073000;5.6099500;5.6057000;5.6075000;258
20190730;074100;5.6073000;5.6101500;5.6055000;5.6081000;569
20190730;074200;5.6074000;5.6105500;5.6056000;5.6084000;383
20190730;074300;5.6084000;5.6103000;5.6049000;5.6074000;509
20190730;074400;5.6075000;5.6098000;5.6052000;5.6060000;262
20190730;074500;5.6075000;5.6098500;5.6053000;5.6053000;202
20190730;074600;5.6075000;5.6107300;5.6061000;5.6083000;421
20190730;074700;5.6091000;5.6146000;5.6066000;5.6106000;848
20190730;074800;5.6127000;5.6146000;5.6087000;5.6123000;1111
20190730;074900;5.6102000;5.6133000;5.6085000;5.6107000;999
20190730;075000;5.6105000;5.6139000;5.6087000;5.6110000;503
20190730;075100;5.6098000;5.6157000;5.6094000;5.6143000;1738
20190730;075200;5.6143000;5.6148500;5.6099000;5.6106000;941
20190730;075300;5.6100000;5.6150000;5.6100000;5.6111000;1163
20190730;075400;5.6120000;5.6150500;5.6101000;5.6128000;1363
20190730;075500;5.6146500;5.6146500;5.6079000;5.6123000;1461
20190730;075600;5.6091000;5.6127000;5.6077000;5.6083000;492
20190730;075700;5.6098200;5.6134000;5.6076000;5.6091000;1575
20190730;075800;5.6098500;5.6136500;5.6079000;5.6131000;723
20190730;075900;5.6134000;5.6134500;5.6079000;5.6095000;1100
20190730;080000;5.6103800;5.6134000;5.6082000;5.6090000;611
20190730;080100;5.6133000;5.6147500;5.6087000;5.6134000;1311
20190730;080200;5.6118000;5.6147500;5.6094000;5.6102000;1383
20190730;080300;5.6137000;5.6146000;5.6099000;5.6116000;679
20190730;080400;5.6104000;5.6141000;5.6092000;5.6112000;703
20190730;080500;5.6106000;5.6138000;5.6089000;5.6118000;283
20190730;080600;5.6107000;5.6141000;5.6095000;5.6103000;821
20190730;080700;5.6134000;5.6145000;5.6087000;5.6091000;758
20190730;080800;5.6119000;5.6129000;5.6086000;5.6089000;661
20190730;080900;5.6118000;5.6128000;5.6086000;5.6098000;795
20190730;081000;5.6101000;5.6131000;5.6085000;5.6119000;604
20190730;081100;5.6119000;5.6132000;5.6086000;5.6089000;684
20190730;081200;5.6107000;5.6133000;5.6086000;5.6090000;616
20190730;081300;5.6090000;5.6136000;5.6087000;5.6136000;461
20190730;081400;5.6102000;5.6135000;5.6087000;5.6103000;835
20190730;081500;5.6102000;5.6127000;5.6088000;5.6105000;432
20190730;081600;5.6102000;5.6131000;5.6090000;5.6092000;436
20190730;081700;5.6109000;5.6134500;5.6091000;5.6099000;245
20190730;081800;5.6096000;5.6133500;5.6090000;5.6110000;536
20190730;081900;5.6108000;5.6133500;5.6091000;5.6099000;217
20190730;082000;5.6091000;5.6134500;5.6091000;5.6110000;267
20190730;082100;5.6109000;5.6135000;5.6093000;5.6112000;175
20190730;082200;5.6110000;5.6145200;5.6092000;5.6127000;439
20190730;082300;5.6120000;5.6146800;5.6101000;5.6110000;993
20190730;082400;5.6107000;5.6147200;5.6105000;5.6122000;262
20190730;082500;5.6126000;5.6146000;5.6106000;5.6131000;209
20190730;082600;5.6141000;5.6148500;5.6106000;5.6126000;174
20190730;082700;5.6129000;5.6151000;5.6107000;5.6146000;575
20190730;082800;5.6129000;5.6148000;5.6108000;5.6127000;184
20190730;082900;5.6117000;5.6152900;5.6108000;5.6132000;375
20190730;083000;5.6123000;5.6150000;5.6112000;5.6130000;226
20190730;083100;5.6135000;5.6149800;5.6108000;5.6148000;425
20190730;083200;5.6129000;5.6150000;5.6110000;5.6141000;153
20190730;083300;5.6132000;5.6150000;5.6111000;5.6147000;243
20190730;083400;5.6118000;5.6147000;5.6110000;5.6110000;367
20190730;083500;5.6133000;5.6155000;5.6111000;5.6136100;334
20190730;083600;5.6136100;5.6155000;5.6111000;5.6134000;502
20190730;083700;5.6134000;5.6157000;5.6105000;5.6153000;361
20190730;083800;5.6130000;5.6170000;5.6109000;5.6151000;1006
20190730;083900;5.6156000;5.6169000;5.6126000;5.6154000;149
20190730;084000;5.6155000;5.6169000;5.6123000;5.6150000;191
20190730;084100;5.6168000;5.6169000;5.6124000;5.6155000;130
20190730;084200;5.6150000;5.6169000;5.6124000;5.6157000;78
20190730;084300;5.6148000;5.6169000;5.6123000;5.6158000;189
20190730;084400;5.6139000;5.6168000;5.6123000;5.6156000;218
20190730;084500;5.6148000;5.6167000;5.6122000;5.6132000;299
20190730;084600;5.6155000;5.6161000;5.6125000;5.6159000;129
20190730;084700;5.6167000;5.6167000;5.6116000;5.6154000;152
20190730;084800;5.6160000;5.6165000;5.6117000;5.6148000;333
20190730;084900;5.6148000;5.6166000;5.6097000;5.6149000;195
20190730;085000;5.6149000;5.6170000;5.6124000;5.6149000;135
20190730;085100;5.6169000;5.6170000;5.6120000;5.6146000;140
20190730;085200;5.6169000;5.6169000;5.6127000;5.6152000;84
20190730;085300;5.6169000;5.6170000;5.6127000;5.6148000;77
20190730;085400;5.6159000;5.6178000;5.6059000;5.6153000;336
20190730;085500;5.6171000;5.6177000;5.6055000;5.6169000;312
20190730;085600;5.6179000;5.6179000;5.6144000;5.6173000;103
20190730;085700;5.6159000;5.6179000;5.6140000;5.6166000;355
20190730;085800;5.6179000;5.6180000;5.6144000;5.6173000;254
20190730;085900;5.6181000;5.6182000;5.6147000;5.6177000;177
20190730;090000;5.6171000;5.6187000;5.6146000;5.6172300;440
20190730;090100;5.6178500;5.6190500;5.6050000;5.6172000;833
20190730;090200;5.6187000;5.6191000;5.6154000;5.6185000;479
20190730;090300;5.6183000;5.6188200;5.6040000;5.6178000;901
20190730;090400;5.6178000;5.6181000;5.6146000;5.6153000;522
20190730;090500;5.6173000;5.6180100;5.6142000;5.6180000;673
20190730;090600;5.6173000;5.6181000;5.6050000;5.6151000;1015
20190730;090700;5.6156000;5.6168000;5.6134000;5.6164000;413
20190730;090800;5.6152000;5.6169000;5.6137000;5.6158400;292
20190730;090900;5.6162000;5.6170000;5.6139000;5.6165000;202
20190730;091000;5.6165000;5.6166000;5.6128000;5.6144000;253
20190730;091100;5.6159000;5.6165000;5.6123000;5.6143000;167
20190730;091200;5.6161000;5.6166000;5.6116000;5.6149000;387
20190730;091300;5.6150000;5.6152900;5.5955000;5.6103000;1618
20190730;091400;5.6087000;5.6124000;5.6000000;5.6098000;516
20190730;091500;5.6103000;5.6107000;5.5940000;5.6064000;1170
20190730;091600;5.6066000;5.6097000;5.5955000;5.6092000;716
20190730;091700;5.6084200;5.6091000;5.5930000;5.6086000;1102
20190730;091800;5.6082000;5.6089000;5.5960000;5.6067000;369
20190730;091900;5.6072000;5.6080000;5.5925000;5.6051000;543
20190730;092000;5.6057000;5.6066000;5.5880000;5.6059000;1860
20190730;092100;5.6055400;5.6065000;5.5900000;5.6014000;1557
20190730;092200;5.6019900;5.6038000;5.5895000;5.6012000;704
20190730;092300;5.6026000;5.6053300;5.5910000;5.6023800;984
20190730;092400;5.6035000;5.6035000;5.5885000;5.6004000;733
20190730;092500;5.6013000;5.6030100;5.5890000;5.6014000;575
20190730;092600;5.6022000;5.6024000;5.5850000;5.5966400;872
20190730;092700;5.5966000;5.6019000;5.5850000;5.5974000;1536
20190730;092800;5.5980000;5.5989000;5.5850000;5.5978000;704
20190730;092900;5.5978000;5.6005500;5.5870000;5.5979000;778
20190730;093000;5.5979000;5.6006300;5.5870000;5.5981000;467
20190730;093100;5.5981000;5.5983000;5.5815000;5.5953000;1059
20190730;093200;5.5943000;5.5983900;5.5820000;5.5959000;994
20190730;093300;5.5982300;5.5988800;5.5830000;5.5951500;1011
20190730;093400;5.5943000;5.5971000;5.5780000;5.5917000;1648
20190730;093500;5.5910000;5.5934000;5.5790000;5.5909000;1322
20190730;093600;5.5800000;5.5952000;5.5775000;5.5840000;1248
20190730;093700;5.5950000;5.5960000;5.5800000;5.5830000;943
20190730;093800;5.5949000;5.5960000;5.5800000;5.5956000;1143
20190730;093900;5.5945000;5.5957000;5.5800000;5.5928000;818
20190730;094000;5.5934000;5.5960000;5.5790000;5.5934000;1215
20190730;094100;5.5929600;5.5993000;5.5810000;5.5943700;1850
20190730;094200;5.5939000;5.5984000;5.5800000;5.5972000;1221
20190730;094300;5.5972000;5.5980000;5.5845000;5.5972000;748
20190730;094400;5.5973000;5.5979900;5.5840000;5.5960000;748
20190730;094500;5.5960000;5.5972500;5.5815000;5.5936000;679
